,Area (m²),Quartos,Idade (anos),Distância Centro (km),Garagens,Banheiros,Andar,Vista_Mar,Mobilidade,Segurança,Area_Construida (m²),Total_Comodos,Zona,Preço (R$ mil),Area_Total (m²)
19239,131.9,2,6,8.8,1,2,13,0,1,10,104.3,4,Intermediária,640.0,236.2
19240,71.9,3,4,2.9,3,3,,0,6,8,58.4,6,Centro,1010.7,130.2
19241,87.6,2,2,1.9,0,2,,0,6,10,67.1,4,Centro,881.1,154.7
19242,95.0,3,29,22.4,3,2,15,1,2,4,73.8,5,Afastada,318.1,168.8
19243,103.6,3,27,3.5,1,3,9,0,2,9,80.2,6,Centro,943.3,183.7
19244,95.1,6,2,1.3,3,4,,1,4,9,80.9,10,Centro,1148.4,176.0
19245,172.4,2,26,0.5,1,1,23,0,8,10,139.1,3,Centro,914.7,311.4
19246,119.2,6,1,10.4,2,4,,0,4,9,107.3,10,Intermediária,1111.4,226.5
19247,84.7,2,8,5.9,1,2,,0,1,9,69.4,4,Intermediária,614.7,154.2
19248,126.5,3,35,0.7,1,3,19,0,1,9,111.9,6,Centro,942.3,238.4
19249,103.3,4,9,1.5,1,3,4,0,1,10,95.8,7,Centro,1205.4,199.1
19250,155.9,6,43,14.0,1,4,,0,2,7,134.7,10,Intermediária,724.7,290.6
19251,86.5,5,11,17.9,2,4,4,0,7,8,71.5,9,Afastada,719.1,158.0
19252,110.8,3,4,6.1,2,3,6,1,4,10,93.6,6,Intermediária,921.8,204.4
19253,74.6,6,5,2.4,2,4,19,1,3,10,60.3,10,Centro,1500.0,134.9
19254,140.6,4,14,1.7,3,3,5,0,7,10,115.0,7,Centro,1369.5,255.6
19255,53.0,3,10,24.0,2,3,22,0,6,3,53.7,6,Afastada,418.5,106.7
19256,98.7,3,5,5.5,1,3,,0,1,10,83.1,6,Intermediária,756.1,181.8
19257,201.0,3,7,6.8,1,3,7,1,3,8,169.5,6,Intermediária,996.5,370.5
19258,65.4,5,1,6.3,2,4,20,0,1,8,55.9,9,Intermediária,890.8,121.3
19259,110.6,5,1,4.0,1,4,,0,2,8,89.4,9,Centro,906.2,200.0
19260,166.4,4,20,11.9,3,3,3,0,10,7,151.6,7,Intermediária,861.2,318.0
19261,164.6,4,8,6.1,1,4,2,0,7,9,142.8,8,Intermediária,1121.7,307.4
19262,102.9,3,4,3.6,1,3,24,0,6,9,85.6,6,Centro,1036.0,188.5
19263,134.5,4,9,7.8,1,4,19,0,2,9,116.1,8,Intermediária,956.9,250.6
19264,156.8,3,2,1.6,1,3,,1,3,8,131.4,6,Centro,1138.2,288.2
19265,132.9,4,7,7.5,1,4,7,0,1,7,113.9,8,Intermediária,962.4,246.8
19266,91.1,3,8,12.2,2,3,,0,4,7,78.2,6,Intermediária,617.2,169.3
19267,124.6,3,2,0.7,2,3,22,0,10,10,97.4,6,Centro,975.3,222.0
19268,91.4,5,1,3.5,2,4,6,0,1,10,87.1,9,Centro,1311.0,178.5
19269,84.0,1,0,5.0,1,1,15,1,7,10,71.9,2,Intermediária,753.7,155.9
19270,152.4,3,23,13.9,1,3,19,0,10,7,138.1,6,Intermediária,601.6,290.5
19271,85.7,3,2,4.4,1,2,8,0,4,9,67.9,5,Centro,836.7,153.6
19272,76.7,6,4,2.7,1,4,5,0,10,10,62.9,10,Centro,1317.0,139.5
19273,74.1,3,2,1.1,2,3,,1,7,10,63.0,6,Centro,1104.9,137.1
19274,62.2,3,2,11.9,1,3,11,1,7,7,52.7,6,Intermediária,715.5,114.9
19275,146.0,4,4,4.2,1,4,24,0,1,8,125.3,8,Centro,1199.2,271.3
19276,155.9,4,3,0.9,1,3,12,0,10,9,134.3,7,Centro,1141.7,290.2
19277,228.1,3,27,6.5,1,3,,0,2,9,192.0,6,Intermediária,756.1,420.1
19278,88.6,3,3,3.7,2,3,,0,10,9,73.2,6,Centro,1038.1,161.8
19279,216.3,3,3,10.3,1,3,6,0,9,8,192.4,6,Intermediária,793.8,408.7
19280,202.7,2,20,5.9,0,2,,1,5,8,177.6,4,Intermediária,744.3,380.3
19281,133.2,3,19,9.6,1,2,,0,9,6,113.2,5,Intermediária,611.6,246.4
19282,150.1,3,3,5.1,1,3,15,1,1,10,126.1,6,Intermediária,963.3,276.2
19283,98.5,3,23,2.8,1,3,,0,6,10,84.0,6,Centro,844.2,182.5
19284,115.1,2,14,3.6,0,2,24,0,5,10,95.3,4,Centro,797.7,210.4
19285,136.9,3,0,6.2,1,2,,0,9,9,115.7,5,Intermediária,880.0,252.6
19286,49.4,6,11,4.3,2,4,15,0,5,9,41.5,10,Centro,1261.0,90.8
19287,125.4,3,25,16.6,2,3,19,0,10,5,106.1,6,Afastada,629.1,231.5
19288,66.3,2,4,13.0,1,2,23,0,4,6,53.4,4,Intermediária,543.7,119.7
19289,47.4,3,0,6.3,1,2,,0,8,8,42.5,5,Intermediária,707.6,89.9
19290,126.9,6,8,4.3,1,4,12,0,6,9,101.6,10,Centro,1352.8,228.5
19291,146.1,3,17,0.7,2,2,23,0,2,10,124.9,5,Centro,818.0,271.0
19292,66.3,4,7,6.0,1,3,3,0,5,8,65.1,7,Intermediária,1089.4,131.4
19293,101.2,3,2,5.4,2,3,18,1,6,8,90.3,6,Intermediária,1076.5,191.5
19294,67.8,3,4,9.9,1,3,17,0,10,8,62.1,6,Intermediária,916.4,129.9
19295,86.6,4,16,5.5,2,4,19,1,6,8,77.2,8,Intermediária,1079.2,163.8
19296,86.8,4,1,10.1,2,4,20,0,6,9,70.3,8,Intermediária,959.4,157.1
19297,70.6,3,36,7.1,2,2,,0,5,6,58.4,5,Intermediária,526.0,129.0
19298,172.8,6,17,2.9,1,4,22,1,8,9,152.3,10,Centro,1500.0,325.2
19299,118.7,2,9,4.2,0,1,,0,8,10,105.8,3,Centro,821.0,224.5
19300,104.5,2,2,12.2,1,2,3,0,6,6,86.7,4,Intermediária,708.6,191.2
19301,254.6,3,2,1.9,2,3,18,0,7,10,211.5,6,Centro,1344.9,466.1
19302,75.7,1,9,5.9,1,1,11,1,6,7,66.7,2,Intermediária,536.9,142.3
19303,191.9,4,5,0.5,1,4,7,0,7,10,159.9,8,Centro,1242.8,351.8
19304,59.1,2,6,3.7,1,2,6,0,4,9,46.1,4,Centro,578.6,105.2
19305,249.8,4,16,2.0,3,3,18,0,3,10,203.7,7,Centro,1262.5,453.6
19306,148.6,3,5,11.3,2,3,,0,6,8,127.0,6,Intermediária,824.4,275.6
19307,84.8,3,8,6.5,2,2,3,1,9,8,75.0,5,Intermediária,1030.5,159.8
19308,170.9,5,21,14.8,1,4,14,0,1,8,142.3,9,Intermediária,875.8,313.2
19309,186.9,2,0,7.2,1,2,1,0,5,7,172.3,4,Intermediária,869.2,359.2
19310,72.4,1,0,10.0,1,1,3,1,5,9,60.4,2,Intermediária,476.1,132.8
19311,165.8,3,9,5.5,1,3,,0,10,8,144.8,6,Intermediária,1065.6,310.7
19312,177.3,3,8,6.1,1,3,,1,5,8,160.1,6,Intermediária,994.0,337.4
19313,126.9,4,5,2.7,2,4,,0,8,9,111.8,8,Centro,1089.6,238.7
19314,132.7,3,28,2.7,2,3,16,0,7,9,112.7,6,Centro,954.4,245.4
19315,188.6,5,5,5.3,1,4,2,1,2,8,158.2,9,Intermediária,1340.6,346.9
19316,106.8,3,5,1.8,2,2,11,0,9,9,91.9,5,Centro,1024.1,198.6
19317,82.4,3,9,7.5,2,3,,0,5,8,73.8,6,Intermediária,762.9,156.3
19318,178.2,1,44,9.7,1,1,,0,7,7,142.6,2,Intermediária,252.2,320.8
19319,109.2,3,15,3.3,2,3,3,0,4,8,99.7,6,Centro,795.2,208.9
19320,112.3,2,9,6.2,1,2,,0,5,7,94.5,4,Intermediária,517.9,206.9
19321,157.1,4,1,1.9,2,3,3,0,7,10,138.8,7,Centro,1194.8,295.9
19322,196.6,4,1,1.1,2,3,,0,7,10,175.1,7,Centro,1412.1,371.7
19323,110.2,3,6,10.2,2,3,,0,1,7,95.6,6,Intermediária,718.6,205.8
19324,93.2,4,0,3.9,1,3,,1,5,10,75.0,7,Centro,1250.0,168.2
19325,130.2,2,19,1.5,0,2,16,0,3,10,114.0,4,Centro,794.5,244.2
19326,62.5,3,1,5.0,3,2,,0,7,9,47.9,5,Intermediária,754.7,110.4
19327,59.6,2,32,9.9,0,2,19,0,9,7,49.2,4,Intermediária,468.1,108.8
19328,84.3,3,9,13.4,2,3,,1,4,8,74.8,6,Intermediária,790.6,159.2
19329,40.8,3,10,2.2,2,2,,0,5,10,29.1,5,Centro,893.4,70.0
19330,288.8,3,0,5.2,1,3,,0,6,8,248.0,6,Intermediária,1015.8,536.8
19331,131.4,4,6,1.8,1,4,21,0,10,9,112.8,8,Centro,1298.1,244.2
19332,90.2,2,2,7.8,0,2,11,0,8,8,82.0,4,Intermediária,767.2,172.2
19333,301.6,4,0,7.6,1,3,,1,4,8,254.3,7,Intermediária,1213.3,555.9
19334,160.9,3,2,2.6,2,3,2,0,6,8,134.0,6,Centro,970.3,295.0
19335,207.6,3,2,11.9,3,2,,0,7,7,181.8,5,Intermediária,905.0,389.5
19336,80.7,2,0,3.2,1,1,12,0,5,8,63.6,3,Centro,780.4,144.3
19337,50.2,3,1,5.1,1,2,,1,10,9,39.5,5,Intermediária,722.5,89.7
19338,69.1,3,23,7.8,2,3,,0,3,9,58.3,6,Intermediária,626.2,127.3
19339,225.9,5,14,11.2,2,4,,0,,6,193.2,9,Intermediária,1023.5,419.0
19340,269.1,3,14,9.4,2,3,,0,1,8,235.4,6,Intermediária,968.8,504.5
19341,116.5,2,7,3.6,1,1,14,0,4,9,95.2,3,Centro,709.2,211.7
19342,126.2,3,0,2.8,2,3,19,0,2,8,103.2,6,Centro,1092.1,229.5
19343,142.0,1,1,9.6,1,1,,1,3,8,121.3,2,Intermediária,574.3,263.3
19344,97.0,3,1,6.8,1,2,,0,10,10,84.0,5,Intermediária,979.2,181.0
19345,333.4,3,0,1.6,1,2,,1,1,10,286.8,5,Centro,1213.6,620.2
19346,31.8,3,7,9.6,2,3,22,0,2,8,22.0,6,Intermediária,772.8,53.8
19347,255.5,3,12,1.4,3,3,8,0,8,10,218.4,6,Centro,1125.4,473.9
19348,132.9,3,7,6.3,1,3,5,0,6,9,112.8,6,Intermediária,809.0,245.7
19349,130.1,4,2,2.5,1,4,20,0,2,9,105.4,8,Centro,1188.7,235.5
19350,323.1,1,10,5.2,1,1,,1,6,10,275.1,2,Intermediária,941.6,598.1
19351,197.2,3,4,1.0,2,2,10,0,2,10,155.9,5,Centro,1186.1,353.1
19352,70.8,4,17,18.5,2,4,1,1,8,5,57.7,8,Afastada,794.3,128.4
19353,137.9,6,30,5.7,2,4,,0,8,8,118.3,10,Intermediária,1064.0,256.2
19354,218.4,4,4,13.1,1,3,21,0,3,5,187.1,7,Intermediária,1045.7,405.5
19355,91.3,3,17,4.5,1,3,,0,8,8,70.8,6,Centro,891.2,162.1
19356,63.4,4,1,3.0,2,3,21,1,5,8,66.5,7,Centro,1119.0,129.9
19357,117.9,4,8,8.9,2,4,7,1,10,7,94.0,8,Intermediária,1028.7,211.9
19358,80.8,2,10,0.6,1,1,,0,9,10,64.4,3,Centro,886.1,145.2
19359,170.6,5,4,0.9,2,4,10,0,4,10,151.2,9,Centro,1172.6,321.9
19360,122.6,1,3,9.5,0,1,16,0,3,9,104.2,2,Intermediária,611.4,226.8
19361,151.9,3,5,2.8,2,3,10,0,6,10,135.5,6,Centro,949.3,287.4
19362,77.9,3,4,4.5,1,3,2,1,9,8,70.7,6,Centro,987.8,148.7
19363,76.6,5,5,6.6,1,4,1,0,4,7,59.4,9,Intermediária,862.0,136.0
19364,169.5,5,29,5.9,1,4,21,0,8,8,147.1,9,Intermediária,1003.8,316.5
19365,124.6,4,4,0.8,3,3,,0,1,10,102.6,7,Centro,1188.5,227.1
19366,94.9,6,7,12.3,1,4,23,0,6,7,80.4,10,Intermediária,981.2,175.3
19367,158.1,4,19,1.3,1,4,9,0,2,10,129.5,8,Centro,1221.7,287.7
19368,130.2,2,7,0.5,1,1,,0,2,10,105.2,3,Centro,824.6,235.4
19369,108.6,5,1,7.8,1,4,,0,5,9,86.7,9,Intermediária,980.6,195.4
19370,124.9,3,3,4.1,2,3,19,1,1,10,109.7,6,Centro,1219.9,234.6
19371,239.6,2,11,4.3,0,2,17,0,4,8,203.8,4,Centro,825.9,443.4
19372,63.6,3,1,7.1,1,2,,0,8,10,46.3,5,Intermediária,639.3,109.9
19373,117.4,2,6,4.8,0,2,5,0,5,7,103.2,4,Centro,611.7,220.7
19374,156.6,4,54,8.5,1,4,,0,3,10,121.4,8,Intermediária,553.1,277.9
19375,76.3,5,7,5.0,1,4,,1,9,9,63.2,9,Intermediária,1147.6,139.5
19376,115.8,5,2,10.7,2,4,3,1,6,7,104.2,9,Intermediária,1272.0,220.0
19377,195.3,4,2,10.7,2,4,,0,8,9,168.0,8,Intermediária,934.2,363.3
19378,53.1,3,0,2.1,1,3,15,0,8,10,40.2,6,Centro,955.1,93.4
19379,166.6,4,2,0.8,1,4,,1,8,9,134.6,8,Centro,1500.0,301.1
19380,145.6,2,7,1.8,0,1,12,0,1,10,124.7,3,Centro,913.3,270.3
19381,168.9,5,0,3.6,2,4,,0,10,10,142.7,9,Centro,1207.5,311.7
19382,182.1,3,3,1.5,2,3,19,1,8,9,159.0,6,Centro,1262.2,341.1
19383,260.7,5,6,2.6,3,4,11,0,8,9,215.5,9,Centro,1500.0,476.3
19384,162.2,3,8,3.3,2,3,15,1,3,9,142.6,6,Centro,1313.2,304.7
19385,87.2,2,1,7.5,1,2,14,0,10,9,69.2,4,Intermediária,835.9,156.4
19386,97.0,4,3,9.3,2,3,14,0,2,8,82.3,7,Intermediária,885.8,179.4
19387,34.9,5,30,6.3,3,4,9,0,7,8,32.9,9,Intermediária,806.7,67.8
19388,176.4,2,3,3.2,1,2,,0,10,10,154.5,4,Centro,925.1,330.9
19389,80.5,1,2,9.7,1,1,24,0,4,9,66.5,2,Intermediária,610.9,147.1
19390,126.5,3,2,9.2,1,3,17,1,2,8,106.4,6,Intermediária,738.1,232.9
19391,160.1,3,14,18.5,3,3,19,0,3,6,137.0,6,Afastada,647.5,297.1
19392,125.4,3,15,5.1,1,3,3,0,8,8,109.6,6,Intermediária,889.0,235.0
19393,138.7,3,7,2.1,3,3,16,1,8,10,122.1,6,Centro,976.9,260.7
19394,85.4,4,6,6.8,1,4,,0,8,7,69.1,8,Intermediária,724.9,154.5
19395,188.2,3,16,6.0,2,3,6,0,10,9,167.9,6,Intermediária,845.7,356.1
19396,133.6,4,25,10.1,2,4,13,0,1,8,113.9,8,Intermediária,835.9,247.5
19397,97.6,3,4,8.4,2,3,,0,5,9,83.8,6,Intermediária,704.6,181.5
19398,133.3,3,2,3.2,1,3,19,0,1,8,116.7,6,Centro,985.0,250.0
19399,81.8,2,4,7.8,0,2,21,0,5,9,83.0,4,Intermediária,816.8,164.8
19400,61.3,2,30,0.6,1,1,3,0,7,9,58.5,3,Centro,450.7,119.7
19401,133.7,2,0,5.1,0,2,,0,10,7,119.8,4,Intermediária,795.6,253.5
19402,115.1,2,0,7.3,1,2,,0,2,7,100.0,4,Intermediária,746.7,215.1
19403,131.9,4,0,21.1,1,4,24,1,9,5,109.0,8,Afastada,1014.6,240.9
19404,150.9,2,1,3.8,0,2,,0,3,8,123.8,4,Centro,742.3,274.6
19405,131.5,3,1,4.4,1,2,23,0,4,9,106.6,5,Centro,1114.4,238.1
19406,31.5,2,7,11.1,1,2,13,0,6,7,25.6,4,Intermediária,570.5,57.1
19407,263.0,4,5,2.0,3,4,6,0,3,10,225.6,8,Centro,1197.1,488.5
19408,99.5,3,14,9.7,3,3,14,1,6,9,83.9,6,Intermediária,1003.0,183.4
19409,207.4,2,1,1.3,0,1,21,0,10,10,177.0,3,Centro,1201.7,384.4
19410,76.7,3,4,8.2,2,3,,0,3,7,64.9,6,Intermediária,584.8,141.7
19411,326.0,1,13,2.4,0,1,,0,1,9,275.6,2,Centro,799.4,601.6
19412,96.2,3,16,16.3,3,3,,0,2,7,79.7,6,Afastada,576.0,175.9
19413,78.9,5,3,3.4,1,4,7,0,7,10,66.3,9,Centro,1072.5,145.1
19414,104.3,3,4,1.7,1,3,,0,9,9,92.4,6,Centro,1109.0,196.8
19415,182.0,5,10,1.5,1,4,,0,4,8,157.3,9,Centro,1028.0,339.4
19416,337.4,2,9,2.3,0,2,,0,4,10,282.4,4,Centro,938.5,619.9
19417,36.6,2,5,6.3,1,1,,0,3,8,26.7,3,Intermediária,531.9,63.4
19418,339.3,3,11,2.5,2,2,9,0,3,10,284.6,5,Centro,1285.6,623.9
19419,122.5,3,16,12.5,2,3,12,1,6,7,100.3,6,Intermediária,866.5,222.8
19420,153.9,4,8,7.5,2,3,9,0,1,9,124.5,7,Intermediária,986.7,278.4
19421,118.1,6,2,9.1,1,4,21,0,7,8,101.6,10,Intermediária,1246.4,219.7
19422,191.1,4,25,8.0,2,4,,0,3,8,168.3,8,Intermediária,647.9,359.5
19423,123.0,1,1,1.4,1,1,,0,1,10,108.4,2,Centro,587.1,231.4
19424,104.0,2,3,2.2,1,2,,0,9,9,84.4,4,Centro,846.7,188.4
19425,129.6,2,17,1.1,1,2,,1,9,10,118.5,4,Centro,1034.5,248.1
19426,191.4,4,5,7.5,2,3,1,0,6,8,166.1,7,Intermediária,1013.1,357.5
19427,152.8,2,25,19.4,1,2,1,0,6,6,129.1,4,Afastada,328.7,281.9
19428,141.2,3,2,10.4,2,3,13,1,4,8,130.7,6,Intermediária,1004.2,271.9
19429,96.4,3,11,1.3,3,3,,0,5,10,85.8,6,Centro,1121.6,182.2
19430,78.3,2,0,7.9,0,2,14,0,9,8,68.7,4,Intermediária,544.6,147.0
19431,270.0,4,24,6.0,1,4,,0,5,8,229.1,8,Intermediária,933.8,499.2
19432,166.5,3,10,7.6,1,3,11,1,2,9,141.3,6,Intermediária,965.9,307.8
19433,74.1,4,10,1.8,1,3,10,0,3,10,60.7,7,Centro,992.4,134.8
19434,128.1,1,1,18.3,1,1,,0,2,5,108.4,2,Afastada,244.4,236.5
19435,94.0,2,1,3.8,1,2,10,0,9,10,75.1,4,Centro,779.4,169.1
19436,208.0,2,4,19.5,1,1,,1,6,7,185.8,3,Afastada,709.8,393.9
19437,125.5,3,3,5.7,2,2,11,0,6,10,109.1,5,Intermediária,1086.5,234.5
19438,220.3,3,0,4.3,1,3,20,0,10,9,188.4,6,Centro,1235.9,408.7
19439,85.4,3,21,4.6,1,2,,0,2,9,82.1,5,Centro,641.0,167.5
19440,72.6,5,9,6.7,1,4,,0,1,9,67.1,9,Intermediária,955.8,139.7
19441,113.6,5,1,1.3,2,4,12,0,8,8,93.5,9,Centro,1218.5,207.0
19442,190.3,2,22,4.7,1,1,21,0,4,10,161.1,3,Centro,792.4,351.5
19443,78.2,1,4,1.0,1,1,18,0,10,9,65.4,2,Centro,840.7,143.5
19444,157.4,3,1,2.8,1,3,2,0,8,9,136.6,6,Centro,946.1,294.0
19445,204.4,3,24,8.1,2,3,,1,9,9,180.9,6,Intermediária,923.4,385.3
19446,69.0,2,14,11.4,1,2,,1,6,5,58.0,4,Intermediária,632.3,126.9
19447,59.6,2,29,8.4,1,2,,0,6,6,47.1,4,Intermediária,412.9,106.6
19448,158.3,3,5,8.1,2,3,15,1,3,8,134.4,6,Intermediária,1017.7,292.7
19449,150.5,4,18,13.3,1,3,16,0,9,5,132.0,7,Intermediária,896.3,282.5
19450,162.7,2,0,0.7,1,2,11,0,6,9,137.2,4,Centro,939.0,299.9
19451,67.7,6,27,20.8,3,4,6,0,3,4,56.8,10,Afastada,643.8,124.5
19452,127.4,2,5,3.2,0,2,18,0,9,10,106.5,4,Centro,1066.5,233.9
19453,102.9,3,3,6.0,1,3,11,1,5,7,93.1,6,Intermediária,819.1,196.0
19454,177.8,4,10,4.6,2,4,18,1,2,10,158.5,8,Centro,1183.6,336.3
19455,200.4,2,9,3.3,1,1,6,0,5,8,163.2,3,Centro,874.3,363.6
19456,203.3,5,7,1.5,1,4,2,0,4,8,175.2,9,Centro,864.6,378.5
19457,150.5,4,13,9.2,1,3,14,1,3,8,135.2,7,Intermediária,951.7,285.7
19458,159.7,4,3,9.1,2,4,,0,1,7,137.6,8,Intermediária,879.0,297.3
19459,159.1,2,6,6.9,1,2,,0,8,10,143.3,4,Intermediária,697.1,302.4
19460,61.1,2,2,11.6,0,2,,1,6,7,48.1,4,Intermediária,723.0,109.2
19461,30.0,2,2,5.9,0,2,,1,2,7,13.9,4,Intermediária,734.6,43.9
19462,273.9,3,17,6.6,1,3,,0,3,8,229.5,6,Intermediária,803.3,503.5
19463,228.1,5,0,5.3,2,4,2,0,4,9,198.2,9,Intermediária,1185.9,426.3
19464,315.6,3,6,1.5,3,3,,0,10,10,268.3,6,Centro,1299.9,583.9
19465,81.8,3,1,2.2,2,3,,1,9,6,69.7,6,Centro,1008.6,151.5
19466,127.3,6,4,4.2,2,4,8,0,6,7,107.3,10,Centro,1154.5,234.7
19467,194.5,4,1,5.1,3,4,,0,9,9,162.8,8,Intermediária,1018.0,357.3
19468,191.2,5,3,4.2,1,4,,0,10,10,152.5,9,Centro,1394.9,343.7
19469,76.8,5,5,11.6,3,4,11,1,9,7,68.8,9,Intermediária,1176.4,145.6
19470,103.7,3,27,2.9,3,3,,1,9,7,85.6,6,Centro,814.0,189.3
19471,77.4,2,8,10.4,1,1,8,0,4,6,72.3,3,Intermediária,415.9,149.7
19472,77.3,2,0,5.3,0,1,,0,8,8,73.9,3,Intermediária,570.4,151.2
19473,81.5,4,2,2.3,1,3,16,0,4,8,70.7,7,Centro,940.6,152.2
19474,105.7,2,27,3.5,1,1,,0,6,8,93.1,3,Centro,607.1,198.8
19475,110.7,2,15,7.7,1,2,11,0,2,9,94.5,4,Intermediária,640.8,205.2
19476,161.2,3,15,13.6,2,3,3,0,6,7,139.0,6,Intermediária,790.5,300.2
19477,30.0,4,2,5.9,2,4,,0,2,8,24.0,8,Intermediária,998.3,54.0
19478,218.0,4,3,6.6,2,4,,1,6,7,191.4,8,Intermediária,1269.4,409.3
19479,57.8,2,2,9.0,1,1,,0,3,5,44.0,3,Intermediária,450.5,101.8
19480,54.0,3,6,6.2,1,3,22,1,1,8,43.2,6,Intermediária,813.6,97.2
19481,111.6,2,13,8.6,0,1,23,0,6,9,92.1,3,Intermediária,585.3,203.6
19482,154.8,3,3,9.9,2,3,6,0,8,8,126.6,6,Intermediária,935.3,281.4
19483,49.3,3,11,6.1,2,3,15,1,8,8,45.3,6,Intermediária,802.3,94.6
19484,100.1,3,4,4.9,3,3,22,0,9,8,89.4,6,Centro,1191.5,189.5
19485,92.9,3,41,2.3,2,3,16,0,4,6,79.5,6,Centro,579.9,172.5
19486,73.1,4,5,3.6,1,4,,0,1,8,68.1,8,Centro,975.1,141.2
19487,213.6,1,19,3.6,1,1,19,0,2,8,182.7,2,Centro,788.5,396.3
19488,86.0,3,15,10.4,2,2,,0,7,8,73.2,5,Intermediária,652.1,159.2
19489,88.1,5,3,7.2,2,4,,0,8,9,72.4,9,Intermediária,1020.0,160.5
19490,146.3,1,2,8.4,0,1,2,1,10,8,130.3,2,Intermediária,496.7,276.6
19491,121.5,3,2,2.1,1,2,22,0,7,9,112.5,5,Centro,921.2,234.0
19492,134.2,3,6,3.2,1,3,8,0,5,9,110.6,6,Centro,1157.5,244.8
19493,155.2,3,1,5.6,1,3,15,0,10,8,130.1,6,Intermediária,1064.4,285.3
19494,123.8,4,11,11.0,2,4,10,1,2,9,107.4,8,Intermediária,1025.2,231.1
19495,137.4,2,15,2.2,1,2,,0,4,10,113.2,4,Centro,655.0,250.6
19496,181.5,2,5,3.7,1,2,,0,9,8,157.7,4,Centro,975.6,339.2
19497,68.4,3,23,8.9,1,2,21,0,7,9,62.7,5,Intermediária,674.5,131.1
19498,122.8,3,5,16.0,1,3,,0,8,7,107.5,6,Afastada,598.1,230.3
19499,115.6,2,0,7.5,0,2,23,0,3,9,97.1,4,Intermediária,656.4,212.7
19500,50.3,3,4,10.8,2,2,6,0,4,7,47.0,5,Intermediária,489.7,97.3
19501,97.7,3,18,2.9,1,2,14,1,8,9,83.5,5,Centro,1252.7,181.2
19502,106.3,3,2,1.8,2,2,1,0,10,10,86.9,5,Centro,1010.6,193.2
19503,77.0,2,6,5.9,1,2,7,0,1,9,66.1,4,Intermediária,697.5,143.0
19504,134.3,4,3,5.4,2,4,19,1,3,10,119.9,8,Intermediária,1329.3,254.2
19505,109.2,5,3,2.3,3,4,13,0,7,9,93.4,9,Centro,1463.3,202.6
19506,162.1,3,4,7.6,1,3,11,0,10,7,143.0,6,Intermediária,1035.8,305.1
19507,97.1,4,21,4.0,2,3,8,0,10,9,74.6,7,Centro,1149.1,171.7
19508,62.6,5,7,7.8,1,4,,1,6,10,44.7,9,Intermediária,1135.2,107.3
19509,118.4,3,15,6.9,2,3,22,0,7,9,97.9,6,Intermediária,957.3,216.3
19510,175.2,4,29,5.8,1,3,,1,1,8,146.9,7,Intermediária,982.0,322.1
19511,186.1,6,11,3.0,2,4,,1,1,8,165.2,10,Centro,1500.0,351.3
19512,166.6,3,7,5.2,1,3,,0,8,8,133.9,6,Intermediária,814.5,300.5
19513,59.4,2,2,1.1,1,1,11,0,10,8,52.5,3,Centro,906.5,111.9
19514,101.6,3,5,7.5,2,3,,0,6,8,80.3,6,Intermediária,725.3,181.9
19515,110.3,4,13,9.5,2,4,6,0,2,8,97.5,8,Intermediária,895.5,207.8
19516,272.8,3,27,4.2,2,3,,0,7,9,228.3,6,Centro,1274.3,501.0
19517,221.8,3,3,4.4,3,3,,0,4,9,191.0,6,Centro,1017.5,412.8
19518,117.7,3,2,3.8,2,3,24,1,1,10,101.3,6,Centro,1254.1,219.0
19519,126.0,3,5,1.0,1,3,,1,5,10,111.0,6,Centro,1210.0,237.1
19520,153.3,2,1,2.0,0,2,21,0,10,10,136.0,4,Centro,996.8,289.4
19521,47.4,5,1,8.0,1,4,,0,2,9,33.8,9,Intermediária,844.6,81.2
19522,125.0,2,2,13.1,1,2,,0,7,7,108.8,4,Intermediária,687.0,233.8
19523,179.0,3,4,23.9,1,3,,0,5,4,151.0,6,Afastada,431.1,330.0
19524,165.1,3,11,4.4,1,3,,0,8,10,139.0,6,Centro,969.4,304.1
19525,135.7,3,2,5.5,1,3,24,0,6,8,114.1,6,Intermediária,816.0,249.9
19526,299.0,3,1,4.2,1,3,10,0,5,8,251.5,6,Centro,1312.7,550.6
19527,87.4,4,3,9.2,2,3,,0,3,8,77.0,7,Intermediária,800.9,164.4
19528,222.5,3,4,1.8,2,3,,1,10,9,189.5,6,Centro,1266.0,412.0
19529,96.0,1,15,4.7,1,1,,0,7,10,78.6,2,Centro,531.0,174.6
19530,103.6,3,1,12.0,2,3,,0,2,7,89.1,6,Intermediária,570.6,192.7
19531,79.0,3,5,7.2,1,3,20,0,9,8,63.4,6,Intermediária,887.2,142.3
19532,97.0,4,17,10.1,2,3,,0,10,6,87.6,7,Intermediária,679.0,184.6
19533,100.9,1,16,4.3,1,1,1,0,4,9,79.9,2,Centro,574.3,180.8
19534,123.8,3,7,0.6,2,3,19,0,9,10,108.3,6,Centro,1182.6,232.0
19535,86.0,3,21,5.8,1,3,,1,10,7,79.7,6,Intermediária,750.6,165.7
19536,95.5,5,9,8.3,1,4,3,0,2,9,76.4,9,Intermediária,1000.3,171.8
19537,109.6,2,13,7.7,0,1,,0,7,8,92.9,3,Intermediária,449.4,202.5
19538,66.0,5,30,9.4,2,4,12,1,1,7,56.1,9,Intermediária,813.1,122.1
19539,200.4,4,3,13.2,1,4,,0,4,6,165.7,8,Intermediária,817.8,366.1
